Sale_ID,Sale_Date,Year,Month,Country,State_Region,City,Dealer_Name,Brand,Model,Vehicle_Type,Vehicle_Segment,Fuel_Type,Transmission,Vehicle_Year,Customer_Age,Customer_Gender,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Finance_Status,Customer_Rating
AS108533,2025-06-24,2025,Jun,Japan,Osaka,Osaka,Prime Auto 3,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2025,44,Female,Corporate,1,38673.42,3159.79,35513.63,29565.35,5948.28,0.1675,Bank Finance,Approved,5.0
AS108534,2025-08-16,2025,Aug,India,Telangana,Hyderabad,AutoHub 11,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2024,27,Male,Retail,1,40107.95,4800.69,35307.26,26970.56,8336.7,0.2361,Credit Card,Not Required,4.0
AS108535,2024-07-11,2024,Jul,USA,Florida,Tampa,Metro Motors 14,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2021,48,Female,Retail,1,51125.12,2374.15,48750.98,35905.9,12845.08,0.2635,Bank Finance,Approved,4.7
AS108536,2024-07-20,2024,Jul,Germany,Bavaria,Nuremberg,Global Wheels 7,Kia,EV6,Hatchback,Electric,Electric,Automatic,2023,51,Male,Corporate,1,51093.33,2695.58,48397.76,33431.01,14966.75,0.3092,Bank Finance,Approved,5.0
AS108537,2026-06-08,2026,Jun,UAE,Abu Dhabi,Abu Dhabi,AutoHub 1,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2025,36,Male,Corporate,1,28853.79,2336.64,26517.16,22176.18,4340.98,0.1637,Cash,Not Required,4.7
AS108538,2026-04-02,2026,Apr,UK,Scotland,Glasgow,AutoHub 15,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2024,24,Male,Retail,1,40763.74,4917.83,35845.91,29145.09,6700.82,0.1869,Bank Finance,Approved,3.9
AS108539,2026-02-03,2026,Feb,Japan,Tokyo,Tokyo,CityDrive 2,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2024,32,Female,Retail,1,58675.33,1532.72,57142.61,40634.18,16508.42,0.2889,Cash,Not Required,4.1
AS108540,2024-06-30,2024,Jun,Japan,Aichi,Nagoya,Global Wheels 14,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2025,40,Male,Corporate,2,27650.28,2860.73,52439.83,41543.01,10896.81,0.2078,Lease,Approved,3.6
AS108541,2024-11-14,2024,Nov,Japan,Tokyo,Tokyo,Prime Auto 14,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2024,33,Male,Retail,1,55563.63,7769.79,47793.83,39860.23,7933.6,0.166,Bank Finance,Approved,4.7
AS108542,2026-08-14,2026,Aug,UK,England,Manchester,Prime Auto 7,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2021,41,Female,Retail,1,32341.08,931.28,31409.8,25818.83,5590.97,0.178,Bank Finance,Approved,4.1
AS108543,2025-08-19,2025,Aug,USA,California,San Jose,Global Wheels 12,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2024,49,Female,Retail,2,27730.89,5392.29,50069.48,38371.91,11697.58,0.2336,Cash,Not Required,4.4
AS108544,2025-06-30,2025,Jun,India,Tamil Nadu,Salem,Prime Auto 16,Honda,Civic,Sedan,Compact,Petrol,CVT,2022,41,Female,Retail,2,26410.88,7364.59,45457.18,31602.9,13854.28,0.3048,Lease,Approved,4.9
AS108545,2025-11-06,2025,Nov,Japan,Aichi,Nagoya,CityDrive 10,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,46,Male,Retail,2,20063.5,5155.99,34971.01,23794.84,11176.17,0.3196,Cash,Not Required,4.6
AS108546,2026-02-20,2026,Feb,USA,New York,New York City,Global Wheels 16,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,43,Male,Retail,1,38636.24,3401.62,35234.63,28958.09,6276.54,0.1781,Cash,Not Required,3.8
AS108547,2025-05-12,2025,May,Australia,Western Australia,Perth,Prime Auto 15,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,33,Female,Retail,1,46643.75,3948.05,42695.7,30330.1,12365.6,0.2896,Lease,Approved,4.6
AS108548,2026-05-15,2026,May,Japan,Osaka,Osaka,Metro Motors 12,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2026,29,Female,Corporate,4,65967.16,11095.51,252773.14,212081.18,40691.96,0.161,Lease,Approved,4.3
AS108549,2025-06-28,2025,Jun,USA,California,Los Angeles,Prime Auto 16,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,49,Male,Fleet,1,30298.65,4118.34,26180.31,21748.49,4431.82,0.1693,Lease,Pending,4.0
AS108550,2026-02-09,2026,Feb,India,Karnataka,Bengaluru,Elite Motors 17,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2021,30,Female,Retail,1,42743.67,5876.51,36867.16,29883.01,6984.15,0.1894,Lease,Approved,4.1
AS108551,2026-02-15,2026,Feb,UAE,Ajman,Ajman,Metro Motors 12,Kia,EV6,Hatchback,Electric,Electric,Automatic,2022,25,Male,Corporate,1,50575.88,4181.71,46394.16,39336.42,7057.74,0.1521,Bank Finance,Approved,4.4
AS108552,2024-10-19,2024,Oct,UAE,Ajman,Ajman,Metro Motors 2,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2025,41,Male,Retail,5,31614.08,21894.8,136175.61,111095.74,25079.87,0.1842,Bank Finance,Approved,4.0
AS108553,2025-08-11,2025,Aug,Canada,Quebec,Quebec City,AutoHub 2,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2025,21,Female,Fleet,1,43512.34,2480.72,41031.62,34489.55,6542.07,0.1594,Cash,Not Required,4.2
AS108554,2024-09-26,2024,Sep,UAE,Abu Dhabi,Abu Dhabi,Metro Motors 4,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2023,36,Male,Retail,1,28612.65,2223.71,26388.94,18763.04,7625.9,0.289,Bank Finance,Approved,4.3
AS108555,2026-06-26,2026,Jun,Japan,Kanagawa,Yokohama,CityDrive 12,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,43,Male,Retail,1,43731.1,1017.62,42713.48,34219.31,8494.17,0.1989,Bank Finance,Rejected,3.2
AS108556,2026-05-25,2026,May,USA,New York,Rochester,AutoHub 1,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2022,20,Male,Retail,1,46853.74,2779.96,44073.78,31401.54,12672.25,0.2875,Bank Finance,Approved,3.9
AS108557,2025-08-29,2025,Aug,India,Maharashtra,Nagpur,Prime Auto 14,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2021,41,Female,Corporate,3,30374.54,2289.58,88834.05,61862.6,26971.45,0.3036,Bank Finance,Pending,3.8
AS108558,2024-05-17,2024,May,UAE,Abu Dhabi,Abu Dhabi,CityDrive 7,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2022,26,Male,Fleet,1,74543.08,1685.85,72857.23,52878.68,19978.56,0.2742,Lease,Approved,4.7
AS108559,2024-07-06,2024,Jul,Germany,Hesse,Frankfurt,Prime Auto 9,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2021,39,Female,Retail,1,32416.11,4106.85,28309.26,23143.22,5166.04,0.1825,Bank Finance,Pending,4.5
AS108560,2025-09-18,2025,Sep,USA,Florida,Miami,Global Wheels 12,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2025,32,Female,Retail,1,25426.3,3395.4,22030.9,16977.26,5053.64,0.2294,Credit Card,Not Required,4.5
AS108561,2025-11-15,2025,Nov,Australia,Western Australia,Perth,Elite Motors 9,Honda,Civic,Sedan,Compact,Petrol,CVT,2026,29,Male,Retail,2,25336.83,4791.32,45882.34,33619.83,12262.52,0.2673,Credit Card,Not Required,3.0
AS108562,2025-12-21,2025,Dec,India,Telangana,Warangal,Metro Motors 4,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2023,39,Male,Retail,1,19913.43,815.16,19098.27,14861.7,4236.56,0.2218,Lease,Pending,4.7
AS108563,2025-01-30,2025,Jan,India,Kerala,Kochi,Elite Motors 7,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2021,41,Male,Retail,1,35287.73,4590.73,30697.0,25623.02,5073.98,0.1653,Bank Finance,Approved,4.9
AS108564,2024-03-20,2024,Mar,Germany,Berlin,Berlin,CityDrive 10,Honda,Civic,Sedan,Compact,Petrol,CVT,2023,38,Male,Fleet,2,24419.27,4007.14,44831.4,33577.65,11253.75,0.251,Lease,Approved,3.7
AS108565,2024-10-24,2024,Oct,UAE,Dubai,Dubai,Prime Auto 16,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2022,58,Male,Retail,1,27275.01,3278.51,23996.49,20298.04,3698.45,0.1541,Cash,Not Required,3.9
AS108566,2026-05-20,2026,May,USA,New York,New York City,Global Wheels 5,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2021,21,Male,Corporate,4,36716.14,12267.25,134597.31,106220.18,28377.14,0.2108,Lease,Approved,4.2
AS108567,2025-01-28,2025,Jan,USA,Texas,Houston,Metro Motors 15,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2022,20,Female,Retail,1,63049.9,4645.45,58404.46,39778.75,18625.71,0.3189,Credit Card,Not Required,4.1
AS108568,2024-12-05,2024,Dec,India,Maharashtra,Mumbai,Global Wheels 13,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,37,Male,Retail,1,30414.35,1321.17,29093.17,20365.34,8727.84,0.3,Bank Finance,Pending,4.3
AS108569,2024-09-18,2024,Sep,Canada,Alberta,Edmonton,Elite Motors 5,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,37,Male,Retail,1,38030.23,1410.32,36619.91,25659.19,10960.71,0.2993,Credit Card,Not Required,4.6
AS108570,2026-08-16,2026,Aug,Japan,Aichi,Nagoya,Metro Motors 8,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2024,30,Male,Corporate,1,34219.18,1926.18,32292.99,26636.08,5656.92,0.1752,Lease,Approved,3.8
AS108571,2024-01-26,2024,Jan,Japan,Tokyo,Tokyo,CityDrive 10,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,38,Male,Retail,1,38726.21,4220.71,34505.5,23935.55,10569.95,0.3063,Lease,Approved,4.4
AS108572,2025-10-02,2025,Oct,Canada,Alberta,Calgary,Global Wheels 12,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2022,41,Female,Retail,1,22207.65,2734.62,19473.03,13256.99,6216.04,0.3192,Bank Finance,Approved,4.1
AS108573,2024-07-01,2024,Jul,USA,Illinois,Chicago,Prime Auto 9,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2025,34,Male,Corporate,3,42649.49,5577.99,122370.47,85220.26,37150.21,0.3036,Bank Finance,Approved,4.6
AS108574,2024-10-02,2024,Oct,Canada,Quebec,Quebec City,AutoHub 1,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2025,25,Male,Retail,2,38124.36,8912.4,67336.32,47494.25,19842.08,0.2947,Cash,Not Required,4.3
AS108575,2026-05-30,2026,May,India,Tamil Nadu,Chennai,Metro Motors 4,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2021,40,Female,Retail,1,39093.54,999.88,38093.66,29784.38,8309.28,0.2181,Cash,Not Required,3.3
AS108576,2026-07-26,2026,Jul,UK,Northern Ireland,Belfast,CityDrive 14,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2023,29,Female,Retail,1,23957.93,1310.11,22647.82,17278.07,5369.75,0.2371,Bank Finance,Approved,3.7
AS108577,2024-05-28,2024,May,UAE,Ajman,Ajman,CityDrive 13,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,27,Male,Retail,1,34401.37,759.16,33642.21,26179.14,7463.07,0.2218,Cash,Not Required,4.5
AS108578,2024-03-17,2024,Mar,USA,New York,New York City,Prime Auto 11,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2022,33,Female,Retail,2,64029.3,3343.87,124714.72,89367.2,35347.52,0.2834,Cash,Not Required,4.6
AS108579,2026-01-29,2026,Jan,UAE,Sharjah,Sharjah,Prime Auto 13,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,37,Female,Retail,2,35929.59,2564.21,69294.96,51435.07,17859.89,0.2577,Cash,Not Required,4.5
AS108580,2026-05-01,2026,May,Germany,Bavaria,Munich,Elite Motors 4,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,30,Male,Corporate,2,48134.82,12182.26,84087.37,64902.87,19184.5,0.2281,Lease,Pending,4.3
AS108581,2025-03-01,2025,Mar,Australia,Western Australia,Perth,Elite Motors 17,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2021,60,Male,Retail,1,32901.49,1790.77,31110.72,22976.09,8134.63,0.2615,Credit Card,Not Required,4.0
AS108582,2025-06-26,2025,Jun,UK,England,London,Global Wheels 2,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2022,42,Female,Retail,5,28319.87,10922.7,130676.63,111821.2,18855.43,0.1443,Bank Finance,Approved,5.0
AS108583,2025-09-22,2025,Sep,Australia,Western Australia,Perth,CityDrive 14,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,32,Female,Corporate,1,43793.15,3115.14,40678.01,33949.74,6728.26,0.1654,Credit Card,Not Required,4.5
AS108584,2025-05-21,2025,May,UAE,Sharjah,Sharjah,Elite Motors 10,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2024,28,Male,Retail,2,33982.41,6224.38,61740.44,50987.26,10753.18,0.1742,Lease,Approved,3.7
AS108585,2024-09-23,2024,Sep,India,Kerala,Kozhikode,AutoHub 17,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2023,34,Male,Retail,3,27804.38,8956.94,74456.21,56360.55,18095.66,0.243,Lease,Approved,4.0
AS108586,2024-08-20,2024,Aug,UK,Northern Ireland,Belfast,Metro Motors 12,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2023,39,Male,Retail,1,54857.32,2989.61,51867.71,42030.91,9836.8,0.1897,Lease,Approved,3.5
AS108587,2026-04-05,2026,Apr,USA,Texas,Houston,Prime Auto 1,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2022,48,Female,Retail,1,24947.87,2060.91,22886.96,18756.18,4130.79,0.1805,Cash,Not Required,4.5
AS108588,2025-02-10,2025,Feb,USA,New York,New York City,CityDrive 1,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2023,35,Female,Retail,1,31868.3,2908.92,28959.38,19888.13,9071.25,0.3132,Bank Finance,Approved,3.6
AS108589,2026-02-27,2026,Feb,India,Tamil Nadu,Chennai,Metro Motors 2,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2023,40,Male,Retail,3,20441.2,5149.05,56174.54,45920.63,10253.9,0.1825,Credit Card,Not Required,5.0
AS108590,2026-01-17,2026,Jan,India,Telangana,Hyderabad,Metro Motors 4,Tesla,Model Y,SUV,Electric,Electric,Automatic,2024,22,Male,Retail,1,45793.74,5122.04,40671.7,27670.77,13000.93,0.3197,Cash,Not Required,4.3
AS108591,2026-05-03,2026,May,Germany,Hesse,Frankfurt,Elite Motors 14,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2024,21,Male,Retail,1,53884.04,5145.85,48738.19,36578.95,12159.24,0.2495,Lease,Approved,4.2
AS108592,2025-05-25,2025,May,UAE,Abu Dhabi,Abu Dhabi,Metro Motors 8,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,46,Female,Retail,1,38291.73,3954.91,34336.82,23482.59,10854.23,0.3161,Cash,Not Required,3.2
AS108593,2024-11-21,2024,Nov,Germany,Berlin,Berlin,Metro Motors 4,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2024,52,Male,Retail,2,28596.43,6854.84,50338.03,41167.98,9170.05,0.1822,Cash,Not Required,2.8
AS108594,2026-05-05,2026,May,UAE,Dubai,Dubai,Global Wheels 7,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,55,Male,Retail,1,22269.71,492.9,21776.82,15143.0,6633.82,0.3046,Bank Finance,Approved,4.0
AS108595,2024-03-19,2024,Mar,Canada,Quebec,Quebec City,CityDrive 17,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2023,36,Male,Retail,1,25781.15,3364.11,22417.04,15604.11,6812.93,0.3039,Bank Finance,Rejected,4.9
AS108596,2025-11-27,2025,Nov,Australia,New South Wales,Sydney,Prime Auto 3,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,55,Male,Retail,1,33279.21,929.28,32349.93,27412.82,4937.11,0.1526,Bank Finance,Approved,3.2
AS108597,2025-03-28,2025,Mar,USA,Texas,Houston,Global Wheels 12,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2026,52,Female,Fleet,3,41183.63,3368.12,120182.76,93197.43,26985.32,0.2245,Cash,Not Required,4.2
AS108598,2024-08-15,2024,Aug,Canada,Ontario,Toronto,Elite Motors 12,Kia,EV6,Hatchback,Electric,Electric,Automatic,2023,37,Female,Corporate,1,49003.79,4932.92,44070.87,35128.0,8942.88,0.2029,Cash,Not Required,4.6
AS108599,2024-10-08,2024,Oct,UK,Northern Ireland,Belfast,CityDrive 13,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,22,Male,Retail,4,29358.91,8281.38,109154.24,93800.49,15353.75,0.1407,Bank Finance,Approved,4.4
AS108600,2025-02-02,2025,Feb,USA,Texas,Houston,Elite Motors 4,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2022,39,Female,Retail,1,27372.06,2149.54,25222.51,20737.49,4485.02,0.1778,Lease,Approved,4.2
AS108601,2024-08-13,2024,Aug,Australia,Western Australia,Perth,CityDrive 16,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2024,53,Male,Retail,1,32632.8,2304.0,30328.8,24903.74,5425.07,0.1789,Bank Finance,Pending,4.6
AS108602,2024-05-22,2024,May,UK,Northern Ireland,Belfast,Elite Motors 17,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2021,22,Male,Retail,3,41502.32,5649.02,118857.95,92431.02,26426.92,0.2223,Lease,Approved,3.9
AS108603,2026-06-09,2026,Jun,Canada,Alberta,Calgary,Elite Motors 8,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2022,47,Male,Corporate,1,30223.1,3408.92,26814.18,21149.69,5664.49,0.2112,Cash,Not Required,4.3
AS108604,2026-08-09,2026,Aug,USA,Florida,Miami,CityDrive 15,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2021,31,Male,Fleet,1,44516.74,1775.05,42741.69,33630.27,9111.42,0.2132,Cash,Not Required,3.5
AS108605,2026-07-04,2026,Jul,Japan,Aichi,Nagoya,AutoHub 4,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2022,28,Male,Retail,1,62444.71,8511.47,53933.24,44416.93,9516.31,0.1764,Bank Finance,Approved,4.1
AS108606,2025-01-27,2025,Jan,Canada,Ontario,Toronto,AutoHub 13,Kia,EV6,Hatchback,Electric,Electric,Automatic,2026,44,Male,Retail,1,47167.36,4185.37,42982.0,31499.94,11482.06,0.2671,Cash,Not Required,3.6
AS108607,2024-01-30,2024,Jan,India,Maharashtra,Nagpur,Global Wheels 15,Kia,EV6,Hatchback,Electric,Electric,Automatic,2021,42,Male,Fleet,1,49195.07,3786.21,45408.86,36214.1,9194.76,0.2025,Lease,Rejected,4.9
AS108608,2025-08-27,2025,Aug,Australia,Victoria,Geelong,CityDrive 8,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2022,26,Female,Retail,1,31796.9,3353.0,28443.9,20175.09,8268.81,0.2907,Bank Finance,Approved,4.0
AS108609,2025-06-28,2025,Jun,Germany,Berlin,Berlin,Global Wheels 6,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,36,Female,Retail,3,39812.98,15226.08,104212.87,88395.15,15817.73,0.1518,Bank Finance,Rejected,4.8
AS108610,2025-07-07,2025,Jul,Germany,Hesse,Frankfurt,Metro Motors 15,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2022,27,Male,Retail,1,33141.04,4572.72,28568.32,19534.44,9033.88,0.3162,Cash,Not Required,3.8
AS108611,2025-07-26,2025,Jul,Germany,Bavaria,Nuremberg,CityDrive 6,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,38,Male,Retail,1,29494.65,2259.27,27235.38,19375.29,7860.09,0.2886,Credit Card,Not Required,3.8
AS108612,2026-05-30,2026,May,USA,Illinois,Springfield,Prime Auto 7,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2025,23,Female,Fleet,4,38989.67,19107.44,136851.25,107493.63,29357.62,0.2145,Credit Card,Not Required,4.4
AS108613,2025-07-23,2025,Jul,USA,California,San Jose,Metro Motors 7,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2022,49,Male,Retail,1,39723.66,1715.72,38007.95,26560.99,11446.96,0.3012,Bank Finance,Approved,4.7
AS108614,2025-04-23,2025,Apr,Japan,Aichi,Nagoya,CityDrive 16,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2025,31,Female,Retail,1,33059.42,3981.16,29078.26,24027.81,5050.45,0.1737,Cash,Not Required,5.0
AS108615,2024-10-22,2024,Oct,Japan,Aichi,Nagoya,CityDrive 13,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2023,60,Female,Retail,1,21253.27,1800.61,19452.66,14874.55,4578.11,0.2353,Cash,Not Required,4.3
AS108616,2026-07-21,2026,Jul,UAE,Ajman,Ajman,Prime Auto 14,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2024,29,Female,Corporate,2,70250.81,11484.64,129016.98,95801.06,33215.91,0.2575,Bank Finance,Approved,3.3
AS108617,2026-07-26,2026,Jul,UK,Wales,Swansea,Metro Motors 11,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,34,Male,Retail,4,59896.73,26177.88,213409.02,145924.73,67484.29,0.3162,Credit Card,Not Required,4.4
AS108618,2026-08-20,2026,Aug,India,Karnataka,Bengaluru,Metro Motors 2,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2023,37,Male,Retail,2,33499.99,5280.17,61719.81,51902.92,9816.89,0.1591,Bank Finance,Approved,3.4
AS108619,2024-01-17,2024,Jan,India,Tamil Nadu,Salem,CityDrive 7,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2021,40,Female,Retail,1,36221.32,3433.61,32787.71,23874.6,8913.11,0.2718,Credit Card,Not Required,4.4
AS108620,2024-03-13,2024,Mar,Japan,Tokyo,Tokyo,CityDrive 13,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2021,40,Female,Retail,1,36734.64,4269.21,32465.43,23738.86,8726.57,0.2688,Credit Card,Not Required,5.0
AS108621,2025-12-22,2025,Dec,Japan,Kanagawa,Yokohama,Prime Auto 11,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,20,Female,Retail,2,33350.74,7020.96,59680.51,42294.25,17386.26,0.2913,Credit Card,Not Required,5.0
AS108622,2025-10-26,2025,Oct,Australia,Queensland,Gold Coast,AutoHub 2,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2026,28,Male,Retail,1,75881.26,9939.53,65941.73,54014.68,11927.05,0.1809,Bank Finance,Approved,4.0
AS108623,2026-06-24,2026,Jun,Canada,British Columbia,Vancouver,AutoHub 5,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,27,Female,Corporate,1,31748.81,954.11,30794.7,22858.28,7936.42,0.2577,Credit Card,Not Required,4.4
AS108624,2026-08-04,2026,Aug,Japan,Tokyo,Tokyo,AutoHub 14,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,42,Female,Retail,5,68333.78,26333.76,315335.14,263885.93,51449.21,0.1632,Bank Finance,Approved,4.7
AS108625,2024-04-23,2024,Apr,USA,California,San Jose,AutoHub 10,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,20,Male,Corporate,4,32496.3,5081.37,124903.85,91803.17,33100.68,0.265,Bank Finance,Approved,4.4
AS108626,2025-09-08,2025,Sep,India,Kerala,Kozhikode,Global Wheels 14,Honda,Civic,Sedan,Compact,Petrol,CVT,2021,28,Female,Retail,2,23063.47,2126.9,44000.04,37272.1,6727.94,0.1529,Bank Finance,Rejected,4.4
AS108627,2026-05-12,2026,May,India,Maharashtra,Pune,Metro Motors 14,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2023,28,Male,Retail,1,41829.96,2639.27,39190.69,33087.48,6103.2,0.1557,Credit Card,Not Required,4.6
AS108628,2025-04-29,2025,Apr,Germany,Hesse,Frankfurt,Metro Motors 9,Kia,EV6,Hatchback,Electric,Electric,Automatic,2026,41,Male,Retail,1,47282.31,4424.29,42858.02,30050.68,12807.34,0.2988,Credit Card,Not Required,3.7
AS108629,2024-08-10,2024,Aug,Australia,Queensland,Gold Coast,Prime Auto 17,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2025,34,Male,Retail,1,21883.13,1854.42,20028.71,16342.14,3686.57,0.1841,Bank Finance,Approved,4.9
AS108630,2025-04-03,2025,Apr,Japan,Osaka,Osaka,CityDrive 6,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2022,26,Male,Retail,1,41928.09,1329.62,40598.47,31494.87,9103.6,0.2242,Lease,Approved,5.0
AS108631,2024-09-27,2024,Sep,Australia,Victoria,Geelong,Elite Motors 3,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2023,48,Male,Retail,2,45231.6,2528.22,87934.98,66307.38,21627.61,0.2459,Bank Finance,Approved,4.5
AS108632,2024-05-10,2024,May,USA,Florida,Miami,AutoHub 7,Kia,EV6,Hatchback,Electric,Electric,Automatic,2023,44,Female,Retail,2,46912.4,12497.93,81326.86,67818.63,13508.23,0.1661,Credit Card,Not Required,3.3
AS108633,2026-01-21,2026,Jan,Germany,Berlin,Berlin,Global Wheels 3,Kia,EV6,Hatchback,Electric,Electric,Automatic,2024,28,Male,Corporate,2,48058.53,12078.83,84038.23,57789.95,26248.28,0.3123,Cash,Not Required,4.9
AS108634,2025-01-09,2025,Jan,USA,California,San Jose,Global Wheels 9,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2024,40,Female,Retail,2,37667.2,9886.97,65447.43,54258.88,11188.55,0.171,Bank Finance,Approved,3.9
AS108635,2026-04-08,2026,Apr,Australia,Western Australia,Perth,Metro Motors 12,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2025,41,Female,Retail,2,75188.82,17257.65,133119.98,94605.47,38514.51,0.2893,Bank Finance,Approved,4.6
AS108636,2026-02-09,2026,Feb,UK,Scotland,Glasgow,CityDrive 12,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2025,55,Female,Corporate,2,36471.04,5628.06,67314.02,47755.49,19558.53,0.2906,Bank Finance,Approved,4.9
AS108637,2024-01-09,2024,Jan,Australia,Victoria,Geelong,AutoHub 1,Honda,Civic,Sedan,Compact,Petrol,CVT,2024,34,Male,Retail,1,27383.29,887.86,26495.43,18150.54,8344.89,0.315,Credit Card,Not Required,3.5
